customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
1311,77,New Jersey,premium,monthly,2,venmo,few,8/30/2013,12.7083089,1.56312438,0.52,233,220,3,33,13,3,85,0
1312,50,Wisconsin,family premium,annual,0,debit,many,12/5/2020,14.50893209,1.338541105,0.44,226,175,5,48,14,5,1,0
1313,38,Idaho,family premium,annual,2,credit,some,2/21/2019,12.61327252,1.252104008,0.8,245,214,4,80,8,4,0,0
1314,71,Montana,basic,annual,2,venmo,few,7/18/2019,27.29658874,0.501946066,0.78,338,217,4,46,10,3,36,0
1315,46,Utah,premium,annual,1,debit,many,7/30/2017,7.933995205,0.865812743,0.73,100,72,6,75,4,4,50,0
1316,41,South Carolina,premium,monthly,2,debit,none,4/15/2021,22.83460707,3.528282627,0.89,359,190,7,73,20,10,36,0
1317,64,Idaho,family premium,annual,0,credit,some,10/27/2021,28.96053111,3.373814504,0.06,385,211,9,46,8,3,1,0
1318,26,South Carolina,family premium,monthly,0,credit,few,12/6/2017,12.62310995,1.696840965,0.3,160,131,8,98,20,20,2,0
1319,58,Utah,basic,annual,2,credit,few,9/23/2018,17.76439512,0.61992069,0.34,245,149,4,48,3,1,59,0
1320,48,North Dakota,basic,monthly,2,credit,few,3/26/2016,23.80487465,1.187809693,0.11,343,327,7,57,16,16,104,0
1321,52,Washington,family premium,monthly,0,credit,very frequent,5/22/2016,8.973116433,1.881635339,0.57,148,88,5,53,15,4,0,0
1322,64,Virginia,family premium,annual,2,debit,many,2/11/2019,12.24893458,1.3558441,0.1,193,101,6,35,9,9,2,0
1323,18,West Virginia,student,monthly,1,credit,some,11/7/2015,2.534294957,0.382196751,0.67,37,29,5,103,20,7,122,0
1324,77,West Virginia,basic,annual,0,venmo,none,9/27/2019,11.91642377,2.184342394,0.63,169,94,8,44,19,10,56,0
1325,29,Washington,premium,annual,0,credit,few,1/18/2019,2.172072138,0.935161374,0.34,39,22,4,87,12,4,134,0
1326,78,Vermont,family premium,annual,0,credit,some,7/21/2015,27.26284513,3.922081421,0.44,423,240,6,50,11,11,1,0
1327,66,Nebrasksa,basic,annual,2,credit,few,8/10/2015,14.03677894,2.035331748,0.68,234,130,3,52,13,7,73,0
1328,46,West Virginia,basic,monthly,0,credit,none,8/20/2014,15.74441977,1.751355583,0.24,202,156,5,76,17,4,103,0
1329,26,California,premium,annual,1,venmo,many,8/18/2018,19.12762551,1.625156335,0.57,312,246,8,88,12,12,169,0
1330,86,Virginia,basic,annual,2,venmo,many,9/29/2014,9.590901561,0.787886338,0.36,167,98,6,46,11,6,115,0
1331,80,Virginia,family premium,annual,0,credit,very frequent,12/13/2016,8.428648709,1.002490648,0.7,104,75,5,35,9,3,1,0
1332,79,Washington,family premium,annual,2,credit,few,4/22/2017,13.88321743,0.804737074,0.24,247,188,6,39,12,12,0,0
1333,38,Virginia,family premium,annual,1,debit,very frequent,10/27/2018,17.33973496,2.730974333,0.47,230,135,7,64,10,3,0,0
1334,61,Georgia,family premium,annual,2,credit,very frequent,10/16/2018,29.63152063,4.392050859,0.37,412,320,7,48,9,2,2,0
1335,66,Georgia,basic,annual,1,credit,none,5/10/2021,1.907387926,0.407506468,0.58,25,16,2,48,10,3,21,0
1336,58,Georgia,basic,annual,2,credit,some,1/10/2015,24.98772073,0.49042011,0.23,437,267,7,65,8,2,80,0
1337,85,Alabama,premium,annual,0,debit,many,3/31/2014,11.56401113,1.981290966,0.3,164,98,8,24,8,2,259,0
1338,71,Utah,family premium,monthly,2,venmo,very frequent,6/27/2016,4.946280393,0.422006947,0.14,81,50,5,57,3,2,2,0
1339,77,North Dakota,student,annual,2,venmo,many,2/5/2019,23.56982878,2.390906383,0.43,297,162,4,31,18,18,36,1
1340,56,New Jersey,basic,monthly,2,venmo,some,4/24/2018,10.88804609,0.928269409,0.23,164,115,6,66,14,14,126,0
1341,66,California,premium,monthly,0,credit,few,12/14/2020,6.118167673,1.297406419,0.44,80,62,7,49,14,7,41,0
1342,68,Wisconsin,family premium,annual,2,venmo,none,5/1/2015,24.104106,2.949042007,0.02,423,270,4,61,11,11,1,0
1343,79,New Jersey,basic,annual,1,venmo,few,8/19/2019,18.11267636,2.525166211,0.38,238,120,4,35,15,4,50,0
1344,65,Maine,family premium,annual,0,venmo,many,3/4/2021,4.000144938,0.959903163,0.58,59,34,4,55,7,2,0,0
1345,74,Washington,premium,monthly,0,credit,none,11/23/2018,1.954158208,0.572029412,0.07,34,32,4,41,14,7,52,0
1346,59,Georgia,basic,monthly,0,venmo,many,10/13/2018,17.02649317,0.246292924,0.12,244,208,6,49,11,3,49,1
1347,46,Montana,basic,annual,2,credit,few,10/24/2017,29.28504703,1.468044564,0.44,573,488,4,80,11,6,42,0
1348,42,Nebrasksa,family premium,monthly,2,credit,some,3/14/2016,7.505041966,0.480352886,0.01,101,78,5,87,12,3,2,0
1349,37,New York,family premium,monthly,0,debit,many,10/20/2014,5.531155398,0.246024242,0.01,73,40,4,81,10,5,0,0
1350,45,New York,family premium,annual,1,credit,some,4/8/2020,24.43142547,4.109977147,0.88,337,197,8,72,11,6,0,1
1351,22,North Carolina,student,monthly,2,credit,few,4/2/2020,18.25317738,2.083017316,0.24,299,155,4,75,20,20,37,0
1352,77,New York,basic,annual,0,debit,very frequent,3/1/2018,20.0193455,2.790529208,0.12,302,205,9,41,10,3,100,0
1353,34,Montana,basic,monthly,1,debit,few,11/1/2020,28.77452875,4.067002793,0.1,509,289,8,81,8,8,29,0
1354,50,Vermont,basic,annual,2,venmo,some,8/19/2018,20.22364161,0.87279972,0.48,314,172,4,55,9,5,38,0
1355,60,South Carolina,basic,annual,2,credit,some,12/8/2020,8.287459842,0.350415502,0.1,163,153,3,55,20,20,66,0
1356,21,South Carolina,basic,monthly,1,venmo,few,1/5/2021,18.72968602,3.06344879,0.32,242,222,4,97,21,5,39,0
1357,31,North Carolina,premium,annual,2,debit,very frequent,4/29/2018,19.65597702,2.274595711,0.21,286,154,7,72,20,7,47,0
1358,71,Montana,basic,annual,1,credit,none,7/25/2016,14.92890926,0.851921535,0.87,240,222,4,56,8,8,186,0
1359,76,Nebrasksa,premium,annual,1,credit,very frequent,7/6/2016,10.43196106,0.908981622,0.98,177,99,4,52,13,7,255,0
1360,62,North Dakota,premium,annual,1,venmo,some,2/4/2022,14.21373905,2.156668982,0.81,235,208,7,32,18,18,21,0
1361,72,Alabama,basic,annual,0,credit,very frequent,2/5/2015,18.17997173,1.046083673,0.6,219,149,8,54,11,4,90,0
1362,76,Washington,basic,annual,2,venmo,many,2/24/2016,24.5199613,2.558967088,0.47,414,255,7,46,14,5,68,0
1363,55,Nebrasksa,basic,annual,2,credit,some,1/3/2022,19.06657961,0.55199098,0.62,318,198,7,54,14,5,15,0
1364,27,Washington,basic,monthly,1,debit,very frequent,5/18/2018,11.42048899,1.287339763,0.46,151,77,7,73,14,14,92,0
1365,58,California,family premium,annual,1,credit,some,3/6/2018,15.81166804,0.374834921,0.32,204,123,4,48,14,7,0,0
1366,22,Alabama,student,annual,1,credit,many,4/3/2019,1.231751016,0.367553051,0.74,16,15,3,102,9,2,49,0
1367,66,Maine,basic,annual,1,credit,some,10/5/2016,12.52199902,1.194133033,0.22,203,103,7,48,7,4,56,0
1368,57,New Jersey,family premium,annual,1,credit,some,12/19/2015,19.53238971,1.19679612,0.36,371,199,8,72,13,4,2,0
1369,81,Virginia,family premium,annual,1,credit,very frequent,2/21/2016,1.631439061,0.526636804,0.12,22,17,4,41,9,9,0,0
1370,65,Virginia,premium,annual,2,debit,few,11/22/2020,26.21368235,3.69453857,0.84,469,272,7,52,10,3,27,1
1371,30,Washington,premium,monthly,0,debit,some,6/7/2018,3.157592399,0.847608875,0.18,53,31,6,79,12,12,162,0
1372,51,Idaho,family premium,annual,1,credit,many,11/28/2020,29.68207849,2.717884467,0.05,425,268,8,49,6,2,0,1
1373,35,Utah,basic,monthly,1,credit,none,1/21/2021,20.75118995,1.548409704,0.33,282,166,8,72,6,6,54,0
1374,64,Florida,premium,annual,1,credit,many,5/1/2014,26.1164715,4.214009133,0.98,323,167,5,64,8,4,92,0
1375,44,South Carolina,basic,annual,1,credit,some,11/17/2018,23.56243513,0.972788126,0.05,312,206,5,77,21,11,41,0
1376,24,New Jersey,premium,annual,2,credit,none,12/8/2015,4.746299398,0.641831981,0.19,86,66,3,86,14,4,232,0
1377,47,New Jersey,premium,annual,0,debit,none,12/9/2013,29.77760801,2.409853379,0.02,452,246,9,71,14,7,81,0
1378,83,Maine,premium,annual,1,credit,many,8/28/2016,3.961296189,1.133041872,0.37,74,50,6,39,8,8,74,0
1379,30,Alabama,basic,monthly,0,credit,few,3/12/2017,18.78958163,1.932733698,0.39,314,240,9,78,8,4,182,0
1380,83,South Carolina,premium,annual,2,debit,few,4/22/2019,12.68969237,2.540741961,0.54,204,166,3,30,21,21,74,0
1381,20,Vermont,premium,annual,0,debit,many,2/26/2018,30.35750537,3.402611623,0.85,398,364,9,85,8,3,82,0
1382,25,New Jersey,premium,annual,1,debit,none,1/25/2018,10.88888862,0.702864421,0.25,182,99,7,91,12,12,57,0
1383,46,Alabama,basic,annual,2,credit,very frequent,6/23/2017,22.78376252,0.988092975,0.11,299,242,4,73,9,9,223,0
1384,62,Virginia,premium,monthly,0,credit,very frequent,8/2/2021,20.18110435,2.195153825,0.03,249,137,8,36,11,6,28,0
1385,82,North Carolina,premium,annual,1,credit,very frequent,3/3/2014,15.0904097,1.237733363,0.06,220,117,4,48,18,5,76,0
1386,56,Virginia,premium,annual,0,credit,many,2/10/2013,12.6362287,0.191919967,0.37,184,134,5,69,9,2,156,0
1387,50,California,family premium,monthly,2,credit,few,9/6/2018,15.41265846,2.131596752,0.52,220,213,3,51,12,3,2,0
1388,18,Idaho,student,annual,1,debit,some,10/1/2016,17.45507848,0.979031494,0.41,249,195,5,100,6,2,58,0
1389,30,North Dakota,family premium,monthly,0,credit,none,8/2/2013,20.34356011,2.096604536,0.22,300,242,9,81,15,15,2,0
1390,70,New York,family premium,annual,2,debit,some,4/25/2021,28.83849357,3.098196944,0.4,394,332,4,25,9,2,1,0
1391,69,Utah,premium,monthly,0,debit,none,5/7/2017,23.76190688,0.794057321,0.01,466,269,6,57,6,6,119,1
1392,26,South Carolina,premium,annual,2,credit,very frequent,10/3/2016,3.641177942,0.8834003,0.31,54,40,2,92,20,7,51,0
1393,76,Utah,basic,annual,1,venmo,many,4/29/2013,20.75446391,0.773623614,0.32,395,221,8,47,3,3,180,0
1394,43,Nebrasksa,premium,annual,1,credit,many,10/18/2013,24.5039196,1.516722695,0.43,314,184,8,66,12,6,172,0
1395,81,Vermont,premium,annual,0,debit,some,3/8/2017,10.60399797,1.290438105,0.78,134,68,5,43,8,3,75,0
1396,67,Maine,basic,monthly,0,venmo,some,4/20/2013,17.03380046,2.005428863,0.11,270,159,6,42,8,2,88,0
1397,45,Idaho,basic,annual,2,credit,none,6/15/2014,22.45617075,1.248739748,0.19,367,300,7,79,8,8,142,0
1398,80,Vermont,family premium,annual,2,venmo,some,5/31/2014,10.2592334,1.558982252,0.16,136,83,6,27,8,8,2,0
1399,78,Idaho,basic,annual,2,credit,none,10/27/2019,1.2012159,0.103140019,0.59,15,12,2,42,6,6,43,0
1400,37,Georgia,family premium,annual,1,venmo,many,6/4/2016,2.025139706,1.209797174,0.28,27,18,2,72,11,4,1,0
1401,79,Georgia,family premium,annual,1,venmo,some,7/12/2017,23.31042021,2.317685794,0.26,453,243,5,48,11,6,1,0
1402,36,Alabama,family premium,monthly,1,credit,few,2/10/2015,26.21330789,2.653755521,0.37,511,276,8,78,9,3,1,0
1403,49,Vermont,basic,annual,1,venmo,some,4/11/2013,19.85278188,1.010656887,0.67,322,215,5,79,11,6,166,0
1404,61,Georgia,family premium,annual,0,credit,very frequent,11/26/2018,3.673950034,0.298206419,0.21,46,26,6,61,9,5,2,0
1405,53,Maine,premium,annual,1,debit,none,5/30/2019,20.68381913,0.263785205,0.27,400,341,8,54,8,3,116,0
1406,72,Virginia,family premium,annual,2,venmo,few,11/18/2016,4.536699642,0.779759883,0.48,60,47,2,40,12,12,0,0
1407,83,Florida,student,annual,1,debit,some,11/19/2014,22.84635502,1.445828612,0.21,366,304,8,25,11,6,65,0
1408,59,North Dakota,family premium,annual,1,venmo,none,7/12/2020,8.132770612,0.884801028,0.11,138,71,7,45,17,9,2,0
1409,21,New Jersey,basic,annual,1,debit,many,2/23/2015,18.55220519,2.089293473,0.48,287,152,8,101,15,5,92,0
1410,47,West Virginia,basic,annual,1,credit,many,5/31/2016,7.104723899,0.322441828,0.82,122,79,4,71,20,20,167,0
1411,24,Georgia,student,annual,0,venmo,some,4/6/2017,18.72404739,0.719205074,0.37,346,181,6,99,9,2,68,0
1412,49,West Virginia,premium,annual,2,credit,very frequent,1/2/2021,4.406265281,1.349928106,0.98,87,77,5,60,17,17,41,0
1413,38,Idaho,family premium,annual,2,debit,few,5/21/2017,8.968352554,1.786699901,0.29,121,71,3,85,5,2,1,1
1414,37,New York,family premium,monthly,2,credit,few,3/1/2020,12.80172337,0.945160656,0.49,236,232,6,81,9,2,1,0
1415,55,Washington,student,annual,2,credit,very frequent,2/28/2014,4.023109481,0.406401375,0.48,76,41,5,71,15,5,80,0
1416,63,Vermont,premium,monthly,0,debit,none,9/26/2020,18.16333452,0.785757031,0.64,286,209,9,44,9,3,42,0
1417,45,South Carolina,premium,annual,1,venmo,very frequent,7/20/2016,23.17817612,1.049843939,0.12,428,283,8,71,20,7,253,0
1418,60,Nebrasksa,basic,annual,0,debit,many,6/10/2014,29.33418723,1.786453518,0.7,568,356,6,49,13,7,178,0
1419,36,Vermont,premium,monthly,0,credit,few,1/31/2016,29.90144233,4.26663236,0.23,466,419,9,78,11,3,129,0
1420,45,North Dakota,family premium,monthly,0,credit,very frequent,5/24/2017,13.57565539,2.692418503,0.14,211,181,8,69,18,9,1,0
1421,40,New York,student,monthly,0,debit,very frequent,8/30/2019,17.92059061,0.773115313,0.15,311,160,9,68,9,9,103,0
1422,56,Montana,basic,annual,1,credit,none,6/21/2018,18.65037635,0.165308957,0.61,364,282,8,66,9,2,60,0
1423,40,Vermont,premium,annual,0,debit,few,2/12/2016,17.30809254,0.01455063,0.18,294,205,6,64,9,9,64,1
1424,33,Idaho,student,monthly,0,credit,very frequent,11/18/2016,1.405306152,0.174945934,0.08,17,12,3,83,7,2,111,0
1425,44,Virginia,basic,annual,1,credit,none,12/23/2020,20.69618066,1.686053255,0.38,347,335,5,67,10,10,49,0
1426,75,North Carolina,premium,annual,0,debit,none,5/30/2021,20.31411119,1.406378543,0.41,284,167,6,38,19,5,20,1
1427,81,Virginia,family premium,annual,0,credit,some,3/15/2015,26.60888654,0.536026137,0.01,332,324,6,28,12,12,2,0
1428,72,North Carolina,family premium,monthly,1,venmo,some,5/16/2017,8.814131516,1.904320904,0.86,112,59,6,47,21,5,2,0
1429,37,New York,family premium,annual,0,venmo,very frequent,10/17/2013,30.03983809,2.066995862,0.67,554,322,10,94,10,10,0,1
1430,26,New Jersey,premium,monthly,1,debit,very frequent,3/4/2013,24.43037852,0.124059053,0.34,351,250,8,89,13,4,335,0
1431,70,New York,family premium,monthly,0,credit,many,3/21/2016,1.827360024,0.599047582,0.3,24,12,5,55,12,4,1,0
1432,44,Alabama,basic,annual,2,credit,some,4/11/2020,22.61750492,3.176083859,0.18,372,227,7,66,9,2,42,0
1433,54,New Jersey,family premium,monthly,0,credit,none,3/19/2019,19.082523,3.187869351,0.28,325,224,9,65,15,15,1,0
1434,71,California,family premium,annual,0,debit,very frequent,10/15/2020,5.970413289,0.126607203,0.43,102,64,7,49,15,15,2,0
1435,58,Utah,family premium,annual,0,venmo,few,10/20/2013,21.91113944,0.531854723,0.88,278,187,9,62,6,3,0,0
1436,33,Alabama,family premium,monthly,2,credit,none,12/28/2016,12.95514398,0.870981787,0.42,231,116,6,84,8,2,1,0
1437,25,South Carolina,family premium,monthly,2,venmo,some,2/15/2013,18.9373042,0.853166716,0.9,234,192,3,103,21,11,0,0
1438,65,New York,family premium,monthly,2,credit,many,4/26/2015,29.59391174,2.951956408,0.1,431,389,4,47,12,12,0,0
1439,47,Alabama,family premium,monthly,0,credit,many,10/25/2021,22.68393098,2.443097401,0.34,339,290,6,63,9,5,1,1
1440,54,Vermont,basic,annual,1,debit,none,4/15/2014,12.60163538,1.921354194,0.49,205,159,7,68,10,10,71,0
1441,42,Florida,family premium,annual,0,venmo,none,4/9/2015,22.69483617,3.221369129,0.18,370,204,6,67,10,3,0,0
1442,76,Florida,premium,annual,0,credit,none,2/8/2014,19.31603222,1.34475969,0.18,261,174,9,33,8,8,68,0
1443,38,Florida,family premium,annual,2,credit,very frequent,4/7/2020,2.393273997,0.67027485,0.46,45,39,4,83,9,9,1,0
1444,42,Idaho,family premium,annual,2,debit,few,4/1/2020,26.38932562,3.581660476,0.34,353,352,7,77,7,2,2,0
1445,57,South Carolina,family premium,annual,0,debit,very frequent,12/11/2021,16.06342791,1.882673042,0.28,301,153,6,46,18,6,0,0
1446,73,Alabama,family premium,annual,2,credit,few,4/13/2018,22.61683977,1.190427427,0.71,371,253,4,44,9,3,2,0
1447,67,Florida,family premium,annual,2,venmo,none,8/28/2015,7.014214759,0.555895868,0.57,103,90,3,54,8,2,0,0
1448,21,Florida,student,annual,2,credit,many,3/8/2018,6.466233596,0.152028134,0.25,92,86,3,89,8,3,41,0
1449,37,Virginia,family premium,annual,2,debit,none,2/8/2016,22.93886055,2.449431472,0.08,281,219,7,78,11,6,2,1
1450,76,Montana,basic,annual,2,venmo,some,6/21/2013,21.84085085,3.034888397,0.7,355,211,7,54,11,11,356,0
1451,84,Montana,premium,annual,1,venmo,none,5/20/2016,25.71905681,1.771827173,0.05,370,287,8,41,9,9,110,0
1452,24,Montana,student,annual,2,credit,many,3/1/2016,1.361641488,1.120149859,0.41,20,14,3,82,8,2,67,0
1453,57,Wisconsin,basic,annual,2,venmo,many,7/28/2021,23.43910971,3.117599952,0.48,290,159,4,61,11,6,33,0
1454,54,Vermont,premium,annual,0,credit,many,6/4/2015,30.98433445,3.110610098,0.33,523,280,6,67,11,11,320,0
1455,20,Alabama,student,monthly,0,debit,very frequent,11/14/2014,18.17334429,0.616986199,0.07,275,189,6,105,10,3,155,1
1456,24,Utah,basic,annual,1,credit,many,5/17/2019,25.08202007,1.559461297,0.07,301,299,8,78,5,2,63,0
1457,63,North Dakota,basic,monthly,2,credit,some,8/6/2013,23.18912875,3.295585781,0.34,372,249,4,69,15,4,258,0
1458,41,Idaho,premium,monthly,1,debit,few,2/23/2019,1.218025627,0.999367889,0.15,15,10,3,69,6,2,115,0
1459,68,North Dakota,premium,annual,2,credit,very frequent,5/28/2018,22.56823444,3.152307002,0.38,359,198,4,36,18,18,45,0
1460,77,New York,basic,annual,0,venmo,few,8/2/2015,27.70994477,3.773541228,0.99,514,443,6,44,10,3,121,0
1461,84,Washington,basic,monthly,2,credit,very frequent,1/12/2021,19.89084955,2.073678424,0.01,277,170,7,13,14,5,89,0
1462,43,Florida,basic,annual,2,venmo,none,1/2/2021,2.742908169,0.648809337,0.99,34,18,4,73,8,4,22,1
1463,57,Montana,family premium,monthly,2,credit,many,10/20/2018,7.549415482,1.54811106,0.42,138,122,6,58,8,4,1,1
1464,51,West Virginia,basic,annual,2,credit,many,11/6/2015,27.22865873,3.341261385,0.93,403,336,7,59,20,5,85,0
1465,33,Washington,basic,annual,2,debit,some,11/10/2021,1.463556632,0.762568509,0.11,25,25,1,73,14,4,50,0
1466,56,Wisconsin,family premium,monthly,1,debit,some,9/28/2014,8.826722103,0.913825369,0.62,108,66,6,74,14,5,1,0
1467,47,New York,family premium,annual,1,credit,many,3/10/2020,30.45272612,1.064031087,0.28,396,244,5,74,12,3,2,0
1468,25,Washington,student,annual,2,credit,some,7/24/2016,28.54493897,3.816963944,0.04,483,428,7,79,14,14,68,0
1469,75,Montana,basic,annual,1,credit,some,7/13/2017,29.28979106,4.09096648,0.03,575,374,9,42,10,10,64,0
1470,29,Idaho,student,annual,1,credit,some,9/11/2018,0.118852655,0.342340461,0.29,4,2,0,85,8,3,77,0
1471,58,West Virginia,family premium,monthly,2,debit,none,4/16/2015,10.50663305,2.163503489,0.17,195,119,3,57,17,4,1,0
1472,81,North Dakota,basic,annual,2,credit,very frequent,7/22/2020,1.932922164,0.562657699,0.36,37,24,2,24,15,15,31,0
1473,63,North Carolina,basic,annual,2,credit,none,4/4/2016,11.3519406,0.823508192,0.17,180,173,3,65,18,5,74,0
1474,35,California,premium,annual,2,credit,few,11/2/2014,12.59125684,2.068402941,0.33,209,154,3,86,14,4,163,0
1475,79,West Virginia,family premium,annual,2,debit,few,9/10/2016,27.91172255,0.659189986,0.98,474,364,4,37,18,6,0,0
1476,32,Alabama,basic,annual,1,venmo,very frequent,11/4/2015,25.37154616,3.675854715,0.42,371,277,8,73,8,2,179,0
1477,51,Virginia,family premium,monthly,0,credit,many,4/12/2015,30.2946719,3.699423838,0.04,454,369,6,79,11,11,1,1
1478,66,West Virginia,basic,annual,1,credit,some,7/11/2019,0.703083862,0.29456709,0.49,9,7,3,37,17,9,77,0
1479,44,North Carolina,basic,annual,1,debit,none,9/20/2016,14.95736252,1.59499265,0.44,289,209,5,72,21,5,56,0
1480,25,Montana,premium,monthly,2,credit,few,9/11/2018,24.49826321,4.235622433,0.35,352,309,7,97,11,4,69,0
1481,86,Alabama,family premium,annual,0,credit,none,1/23/2015,21.69836131,0.466122215,0.24,363,206,6,35,10,5,0,1
1482,67,Alabama,premium,annual,1,credit,many,9/3/2019,23.63664555,2.349484687,0.73,404,280,8,56,11,3,33,0
1483,24,Alabama,basic,annual,2,venmo,very frequent,4/14/2016,3.585691123,0.522111228,0.38,70,40,2,104,9,5,54,0
1484,63,Wisconsin,premium,annual,0,venmo,many,1/1/2022,20.15168185,2.221109656,0.08,296,154,9,55,11,11,72,0
1485,58,North Carolina,family premium,annual,2,venmo,few,5/18/2016,25.09868051,1.740825602,0.04,312,221,7,58,19,6,1,1
1486,48,Virginia,family premium,annual,0,credit,many,3/16/2021,2.702393235,0.938178848,0.66,47,34,6,48,9,3,1,0
1487,66,North Dakota,family premium,annual,2,venmo,none,3/14/2017,17.06308844,2.312205849,0.51,214,113,6,52,18,6,1,0
1488,20,Alabama,basic,monthly,1,credit,few,1/13/2017,11.72579274,0.663003818,0.4,222,146,7,97,11,4,71,0
1489,20,North Carolina,family premium,annual,0,debit,very frequent,10/24/2017,11.53749323,2.015085136,0.86,139,80,5,93,18,5,1,1
1490,27,Montana,premium,annual,1,credit,very frequent,8/11/2016,8.260557268,1.751998366,0.28,101,72,6,84,10,10,231,0
1491,35,Florida,family premium,monthly,0,venmo,very frequent,7/25/2016,23.6692872,1.51867845,0.72,346,284,9,74,9,2,2,1
1492,83,Idaho,basic,annual,2,debit,none,12/12/2018,15.80843576,1.908396467,0.33,250,179,4,30,7,4,101,0
1493,33,Washington,family premium,annual,0,venmo,few,3/30/2018,20.68021908,0.607659849,0.73,263,182,9,76,14,5,1,0
